accountId,name,memberType,city,country,address,additionalInfoAddress,postalCode,stateProvince,phone,websiteUrl,typeOfCompany,capitalUnderManagement,financingStages,industrySector,profile,geoPreferences,funds_json
b4318b17-e1f0-ee11-904c-0022489fd083,Astorg,Full Member,Paris,France,68 rue du Faubourg Saint Honoré,,75008,,+33153054050,www.astorg.com,GP - Independent (no parent),23000000000,Large buyout (€150m-€300m equity); Mega buyout (>€300m equity); Mid market buyout (€15m-€150m equity)," B to B, global, niche-leaders and some B to C (subscription-based or other highly resilient models)","Astorg is a leading pan-European private equity firm with over €23 billion of assets under management. Astorg works with entrepreneurs and management teams to acquire market leading global companies headquartered in Europe or the US, providing them with the strategic guidance, governance and capital they need to achieve their growth goals. Enjoying a distinct entrepreneurial culture, a long-term shareholder perspective and a lean decision-making body, Astorg has valuable industry expertise in healthcare, software and technology, business services and technology-based industrial companies. Headquartered in Luxembourg, Astorg has offices in London, Paris, New York, Frankfurt, and Milan.

For more information about Astorg: www.astorg.com | Follow Astorg onLinkedIn.",Italy; France & Benelux; Southern Europe; Nordics; USA; Belgium; DACH; Switzerland; Netherlands (the); France; Luxembourg; UK & Ireland; North America;,"[{""name"":""ASTORG VI"",""capital"":""2100000000"",""vintageYear"":""2016""},{""name"":""ASTORG VII"",""capital"":""4200000000"",""vintageYear"":""2019""},{""name"":""ASTORG VIII"",""capital"":""4400000000"",""vintageYear"":""2022""}]"
18408b17-e1f0-ee11-904c-0022489fd083,Azulis Capital,Full Member,Paris,France,24 rue Royale,,75008,,+33142987020,www.azuliscapital.fr,GP - Independent (no parent),380000000,Growth; Mid market buyout (€15m-€150m equity),"Agriculture; Business Products and Services; Consumer Goods and Services; ; ICT (Communications, Computer and Electronics) Health and Human services, Food and Beverages","Azulis Capital is a leading, independent French private equity player in the mid-market segment, with 125 ""platform"" investments made and more than €1.3bn raised since 1993. The team has strong expertise in four sectors: food and beverages; health and personal services; business services and consumer. It favours growth through acquisitions, with more than 250 build-up operations. Azulis Capital is committed to promoting ethical values and ESG issues. Its latest fund, MMF 6, has received the French Relance label and is compliant with Article 8 of SFDR, with strong environmental and social commitments.",UK & Ireland; Nordics; France; Southern Europe; France & Benelux; DACH;,"[{""name"":""Middle Market Fund IV"",""capital"":""225000000"",""vintageYear"":""2009""},{""name"":""Middle Market Fund V"",""capital"":""216000000"",""vintageYear"":""2016""},{""name"":""Middle Market Fund 6"",""capital"":""280000000"",""vintageYear"":""2021""}]"
2235d977-e1f0-ee11-904c-0022489fd083,BlackFin Capital Partners,Full Member,Paris,France,2 Place de Rio de Janeiro,,75008,,+33175000230,www.blackfin.com,GP - Independent (no parent),,Growth; Mid market buyout (€15m-€150m equity); Other early stage; Seed; Small buyout (<€15m equity); Start-up,Financial and Insurance Activities,"BlackFin Capital Partners is a fully independent firm, established in 2009 and run by its 9 Partners. From venture to buyout, BlackFin acts as an influential investor in successful financial services companies across continental Europe.",Europe;,[]
44218c47-e1f0-ee11-904c-0022489fd083,Bluester Capital,Full Member,Paris,France,18 bis rue d'Anjou,,75008,,+33180400410,www.bluestercapital.com,LP - Fund of funds,,Growth; Mid market buyout (€15m-€150m equity); Secondary Stage (Secondary direct deals); Small buyout (<€15m equity),All Industry Sectors,"Bluester Capital is a private equity management company formed at the end of 2006. Bluester Capital implements a strategy focused on lower mid market buyout in Western Europe. Bluester Capital manages funds with mix activity of primary investments, secondary investments and co-investments. Bluester Capital is authorised and AIFM registered by the French Autorité des Marchés Financiers (AMF) as a private equity management company.",Germany; Luxembourg; Portugal; DACH; Sweden; Austria; Denmark; Norway; Finland; France; Nordics; Europe; Belgium; UK & Ireland; Italy; Spain; Switzerland; United Kingdom; Southern Europe; Ireland; Netherlands (the); France & Benelux;,[]
8235d977-e1f0-ee11-904c-0022489fd083,Bpifrance Investissement,Full Member,Paris,France,6-8 Boulevard Haussmann,,75009,,+33141798000,www.bpifrance.fr,GP - Government - Intl organisation related; LP - Fund of funds,,Growth; Mezzanine; Other early stage; Seed; Small buyout (<€15m equity); Start-up,"Agriculture; Business Products and Services; Chemicals and Materials; Construction; Consumer Goods and Services; Energy and Environment; Transportation; ICT (Communications, Computer and Electronics); Biotech and Healthcare","Bpifrance is a public investment bank and an asset management company approved by the AMF (Autorité des Marchés Financiers, the French securities regulator). It takes minor stakes in growth businesses, from the seed phase to transfer, often alongside national or regional local funds: - Equity acquisition, irrespective of company size
- Sector funds
- Partner funds
- Convertible bonds","Europe; Other; France; Morocco, Tunisia",[]
9880c7a1-e1f0-ee11-904c-0022489fd083,Breega,Full Member,Paris,France,22 Rue de Palestro,,75002,,+33623724344,www.breega.com,GP - Independent (no parent),,Seed; Start-up,"Business Products and Services; Consumer Goods and Services; ICT (Communications, Computer and Electronics); Financial and Insurance Activities","Breega Capital is a venture capital firm financing European innovative tech start-ups as Seed/Series A stage. Built by entrepreneurs for entrepreneurs, Breega manages €240M and acts as active business partners rather than a simple investor, bringing on top of cash, and industry and operational expertise as well as an international business development leverage to its portfolio.",France; Belgium; UK & Ireland; Spain; United Kingdom; Europe; Israel; DACH; France & Benelux; Portugal; Nordics; USA; Estonia; Southern Europe; CEE;,"[{""name"":""Europe Venture I"",""capital"":""105000000"",""vintageYear"":""2017""},{""name"":""Europe Seed II"",""capital"":""110000000"",""vintageYear"":""2019""},{""name"":""Europe Venture II"",""capital"":""250000000"",""vintageYear"":""2021""}]"
d697d17d-e1f0-ee11-904c-0022489fd083,CEREA PARTNERS,Full Member,Paris,France,"81, avenue de la Grande Armée",,75 116,,+33183751605,www.cerea.com,GP - Subsidiary of private equity group,,Growth; Mezzanine; Mid market buyout (€15m-€150m equity); Small buyout (<€15m equity),"Agriculture; Business Products and Services; Chemicals and Materials; Consumer Goods and Services; Transportation; ; Biotech and Healthcare Food & Beverage value chain (food, agro-industry, Distribution, Catering, Equipment, Packaging, Logistics and Associated services)","For over 15 years, Cerea Partners has managed investment funds dedicated to the financing of small and medium-sized companies operating in the food & beverage value chain (such as food retailing, catering, equipment, packaging, logistics and other sectors essential for the proper functioning of the entire food & beverage chain). The investment strategy is about three main ODD : better Nutrition, better production and better living. The company has raised €1.6 billion since inception, with the support of institutional investors, and has completed over 160 deals. As a leading player in the food & beverage value chain, Cerea Partners has funds and teams specialising in buyout capital or mezzanine, unitranche and senior debt financing solutions. Building on its broad and diverse offering, Cerea Partners is a partner of choice for supporting companies in their product-related, industrial and geographic development, both through organic and external growth.",Belgium; UK & Ireland; Netherlands (the); Portugal; DACH; Southern Europe; Nordics; Italy; Spain; France; Europe; Germany; Switzerland; France & Benelux; Luxembourg;,"[{""name"":""Cerea Capital III"",""capital"":""250000000"",""vintageYear"":""2022""},{""name"":""Cerea Dette III"",""capital"":""350000000"",""vintageYear"":""2022""},{""name"":""SLP Cerea Mezzanine IV"",""capital"":""240000000"",""vintageYear"":""2021""}]"
110d8c47-e1f0-ee11-904c-0022489fd083,Elaia,Full Member,Paris,France,21 rue d'Uzès,,75002,,+33176749250,www.elaia.com,GP - Independent (no parent),,Other early stage; Seed; Start-up,"Business Products and Services; Chemicals and Materials; Consumer Goods and Services; Energy and Environment; ; ICT (Communications, Computer and Electronics); Financial and Insurance Activities; Biotech and Healthcare Deep tech, Digital economy","Elaia is a European top-tier VC firm with a strong tech DNA. We back tech disruptors with global ambition from early stage to growth development.
We are a team of 40 people composed of a variety of age group, gender, backgrounds and nationalities. We all love tech and are passionate about helping our portfolio entrepreneurs, we have even a name for it: Venture Care! With €700m under management, Elaia offers a proactive and relevant support to its entrepreneurs. For the past 20 years, our commitment has been to deliver high performance with values.
Elaia has two complementary teams: 1/ Digital Ventures investing in seed to Series B digital tech B2B companies.
2/ Deep Tech Seed investing in pre-seed or seed deep tech startups.
We are proud to have been an active partner in over 100 startups including success stories such as Criteo (Nasdaq), Orchestra Networks (acquired by Tibco), Volterra (acquired by F5), Mirakl (valued $3.5B in Series E) and Shift Technology (valued $1B+ in Series D).",UK & Ireland; Israel; Southern Europe; Nordics; Europe; Spain; France & Benelux; DACH; France;,[]
1d298b17-e1f0-ee11-904c-0022489fd083,EMZ Partners,Full Member,Paris,France,7-9 rue Saint Florentin,,75008,,+33153302330,www.emzpartners.com,GP - Independent (no parent),,Growth; Mid market buyout (€15m-€150m equity),All Industry Sectors,"EMZ is a leading European investment firm with offices in Paris and Munich. Over the last 25 years, EMZ has supported more than 160 companies investing in excess of €5 bn.
EMZ covers the small & mid cap segments with unit investments ranging from €15 million to €150 million.",France; DACH;,[]
36e6bfa7-e1f0-ee11-904c-0022489fd083,idiCo,Full Member,Paris,France,23-25 Avenue Franklin D. Roosevelt,,75008,,,,GP - Subsidiary of private equity group,,Mezzanine; Mid market buyout (€15m-€150m equity); Small buyout (<€15m equity),"All Industry Sectors; ICT (Communications, Computer and Electronics); Biotech and Healthcare","idiCo is a French provider of buyout and growth capital, focusing mainly on LBO and expansion capital operations in the BtoB
Services, Healthcare and Tech sectors.Committed to supporting sustainable growth, idiCo works with SMEs across three main
investment strategies: Lower-mid Cap, Small Cap and Private Debt.For over 20 years, idiCo has been supporting French SMEs
and mid-caps through the acquisition of minority and majority shareholdings or through bond financing to support them in
responsible value creation.",Europe; France & Benelux;,[]
298cc7a1-e1f0-ee11-904c-0022489fd083,InfraVia Capital Partners,Full Member,Paris,France,"42, rue Washington",,75008,,+33140681717,infraviacapital.com/,GP - Independent (no parent),,Growth; Infrastructure,"Infrastructure;  B2B Growth Tech, Critical Metals","InfraVia Capital Partners S.A.S. is an independent private equity firm specialised in Infrastructure and technology investments. 
Launched in 2008, InfraVia first developed a proven investment strategy with a focus on mid-market Europe infrastructure assets exhibiting both resilience as well as value creation potential across telecommunication, energy, social infrastructure, utilities and transport sectors. In 2020, InfraVia launched a Growth Equity strategy dedicated to European B2B technology-related high-growth scale ups. 
InfraVia acts as a business accelerator and supports entrepreneurs and companies in their growth journey to become top-tier platforms. Sustainability is a clear part of the investment strategy and InfraVia integrates the UN SDGs within its investment process and throughout the asset holding lifecycle. InfraVia's team share the same entrepreneurial investment culture, based on discipline, curiosity. entrepreneurship and engagement.",Europe;,"[{""name"":""InfraVia European Fund IV"",""capital"":""2000000000"",""vintageYear"":""2018""},{""name"":""InfraVia European Fund V"",""capital"":""5000000000"",""vintageYear"":""2021""},{""name"":""InfraVia Growth Fund I"",""capital"":""501000000"",""vintageYear"":""2020""}]"
7f0d8c47-e1f0-ee11-904c-0022489fd083,Initiative & Finance Gestion,Full Member,Paris,France,"20, rue Quentin Bauchart",,75008,,+33156899700,www.initiative-finance.com,GP - Independent (no parent),,Growth; Mid market buyout (€15m-€150m equity); Small buyout (<€15m equity),All Industry Sectors,"Initiative & Finance is an investment firm that has been working for 40 years alongside the managers of small and midcap companies, assisting them in all their issues: buyout capital, capital restructuring, development capital, spin-offs, external growth, etc. Since its inception in 1984, I&F has carried out more than 350 transactions.
The management team became independent in 2010 through its own MBO.

The historical focus on smallcaps has been enlarged since 2020-21 with the co-opting of new partners in order to launch a (lower) midcap fund “Tomorrow”. This fund (SFDR article 9) targets larger SMEs and mid-sized companies, whose management is committed or wishes to commit to an environmental transition and improvement process.

Today Initiative & Finance manages c.€700 million of assets via the small cap funds Initiative & Finance FPCI II and III raised in 2015 and 2019, €168m and €206m respectively, and the recent midcap funds Tomorrow Private Equity I raised in 2022-2023 (€302m under management). 
Initiative & Finance has now started the raising of its 4th generation of funds of its historical smallcap strategy. Initiative & Finance pme IV targets €230m and has already secured more than €140m commitments.

Initiative & Finance is a member of France Invest.",DACH; Nordics; France & Benelux; UK & Ireland; France; Southern Europe;,"[{""name"":""Initiative & Finance FPCI II"",""capital"":""168455000"",""vintageYear"":""2015""},{""name"":""Initiative & Finance FPCI III"",""capital"":""206000000"",""vintageYear"":""2019""},{""name"":""Tomorrow Private Equity Fund I"",""capital"":""283560200"",""vintageYear"":""2022""}]"
ed328b17-e1f0-ee11-904c-0022489fd083,IRIS,Full Member,Paris,France,62 rue Pierre Charron,,75008,,+33145627373,www.iris.vc,GP - Independent (no parent),365207882,Growth; Other early stage; Seed; Start-up; Later stage venture,"Business Products and Services; Energy and Environment; Infrastructure; Real Estate; Transportation; All Industry Sectors; ICT (Communications, Computer and Electronics); Financial and Insurance Activities","IRIS is a European Venture and Growth firm specialized in tech, investing in seed, Series A, late stage, and growth. With offices and teams in Paris, Berlin, and Munich and a keen understanding of their markets and a robust international network, IRIS is selective partner to the upcoming scale-ups and tech giants, helping them increase their visibility, business reach, and impact across the world.
IRIS investments include, among others, companies such as Adjust, Braincube, Exotec, Forto, Kyriba, Jedox, LeanIX, Lumapps, Lookout, Open-Xchange, Netatmo, Shift, SurePay, Talend, Talon.one, Workpath and Zeta Global. For more information, visit www.iris.vc",Bulgaria; Romania; Austria; Finland; Germany; Sweden; Switzerland; Poland; DACH; France & Benelux; Southern Europe; Belgium; Norway; France; Italy; Netherlands (the); Portugal; UK & Ireland; Europe; Denmark; Spain; Nordics;,"[{""name"":""OP Ventures Global I"",""capital"":""38374837"",""vintageYear"":""2012""},{""name"":""IrisNext"",""capital"":""279098255"",""vintageYear"":""2017""},{""name"":""Iris Venture IV"",""capital"":""107252299"",""vintageYear"":""2022""}]"
58d8bfa7-e1f0-ee11-904c-0022489fd083,Jeito Capital,Full Member,Paris,France,2-4 rue Pillet Will,,75016,,+33185610540,www.jeito.life,GP - Independent (no parent),,Growth,Biotech and Healthcare,"Jeito Capital is a global leading Private Equity company with a patient benefit driven approach that finances and accelerates the development and growth of ground-breaking medical innovation. Jeito empowers and supports managers through its expert, integrated, multi-talented team and through the investment of significant capital to ensure the growth of companies, building market leaders in their respective therapeutic areas with accelerated patients’ access globally, especially in Europe and the United States. Jeito Capital has €534 million under management and a rapidly growing portfolio of investments. Jeito Capital is based in Paris with a presence in Europe and the United States.",Belgium; Denmark; Ireland; Switzerland; Germany; United Kingdom; France; USA;,"[{""name"":""Jeito SLP"",""capital"":""534000000"",""vintageYear"":""2020""}]"
67248c47-e1f0-ee11-904c-0022489fd083,Keensight Capital,Full Member,Paris,France,128 rue du Faubourg Saint-Honoré,,75008,,+33183798730,www.keensight.com,GP - Independent (no parent),,Growth; Large buyout (€150m-€300m equity); Mega buyout (>€300m equity); Mid market buyout (€15m-€150m equity); Secondary Stage (Secondary direct deals); Small buyout (<€15m equity),"Business Products and Services; Chemicals and Materials; Energy and Environment; ICT (Communications, Computer and Electronics); Financial and Insurance Activities; Biotech and Healthcare","Keensight Capital is a leading European Growth Buyout firm managing funds backed by European institutional investors. Keensight Capital targets first-class international projects to finance organic growth or build-up strategies, or to cash out existing shareholders. Specific sectors of interest include Information Technology and Healthcare. In each of these sectors, our team provides insights and expertise through its entrepreneurial and operational background and its access to a worldwide network built over the past 25 years. Keensight operates in more than 90 countries across the globe with a presence in Paris, London, Boston, and Singapore.",Europe;,[]
6f328b17-e1f0-ee11-904c-0022489fd083,Kepler Cheuvreux Invest,Full Member,Paris,France,"112, Avenue Kleber",,75116,,+33156520240,kci-invest.com,GP - Independent (no parent),,Growth,"Business Products and Services; Consumer Goods and Services; Energy and Environment; Transportation; ; ICT (Communications, Computer and Electronics) Technology","Kepler Cheuvreux Invest (founded in 1998), a subsidiary of the Kepler Cheuvreux group, is a management company regulated by the AMF (French authorities), specialized in supporting entrepreneurs and businesses (SMEs, Midcap companies) in their financing needs.
KCI offers financing solutions in the Tech Growth equity sector: Move Capital invests in the cloud, IoT, cybersecurity, and digital transformation thematics. Its “solutions & services” approach to the Tech B2B universe leads it to target fast growing, profitable or close to breakeven companies in this segment.",United Kingdom; Other; Switzerland; Europe 27,"[{""name"":""Move Capital Fund I"",""capital"":""105000000"",""vintageYear"":""2022""}]"
d33d8b17-e1f0-ee11-904c-0022489fd083,L Catterton Europe SAS,Full Member,Paris,France,1 rue Euler,,75008,,+33144959122,www.lcattertoneurope.com,GP - Subsidiary of private equity group,,Growth; Mid market buyout (€15m-€150m equity),Consumer Goods and Services; Real Estate,Investments in middle market growth companies in Western Europe between €40 million and €80 million.,Europe;,[]
8b7ec7ef-fff1-ef11-be1f-0022489efabe,Meanings Capital Partners,Full Member,Paris,France,12 rond point des Champs Elysées,,75008,,+33183755000,,GP - Independent (no parent),1000000000,Infrastructure; Mid market buyout (€15m-€150m equity); Small buyout (<€15m equity),All Industry Sectors,"Meanings Capital Partners is a leading unlisted French investment platform specialising in the Lower Mid Cap segment in Private Equity, Infrastructure, and Real Estate.

Meanings assists management teams and, together with them, transforms and finances the growth of French businesses to empower them to become leaders on their markets. Meanings also transforms property assets and improves their use in line with the highest environmental standards.  

The platform is comprised of over 45 people organised around four divisions: 
● Private Equity Mid Cap, for companies with revenue of up to €150 million,
● Infrastructure, for companies with revenue of up to €150 million, 
● Private Equity Small Cap, for companies with revenue of up to €50 million,
● Real Estate, for property projects valued at up to €150 million.

Meanings has a proprietary Humanly Responsible Investor® approach, rooted in a vision of the management company’s work designed to promote human dignity and fulfilment. This applies to all companies in the private equity, property, and infrastructure portfolios.
B Corp certified, Meanings is also at the forefront of sustainability commitments in France, particularly in terms of decarbonisation, setting targets aligned with the Paris Agreements. Meanings' commitments are also officially approved by the Science Based Targets initiative (SBTi), making the platform one of the Private Equity pioneers in France and the world's tenth SBTi-approved investment company.

For more information, visit www.meanings.com
Stay up to date with our news by subscribing at www.linkedin.com/company/meanings",Poland; DACH; France & Benelux; Nordics; Southern Europe; UK & Ireland; China; North America;,[]
ec90d17d-e1f0-ee11-904c-0022489fd083,Meridiam SAS,Full Member,Paris,France,"4, Place de l'opéra",,75002,Île-de-France,+33153349697,,GP - Infrastructure,,Infrastructure; Other early stage,Energy and Environment; Infrastructure; Transportation; Financial and Insurance Activities,,Europe; Africa; North America;,[]
459ed17d-e1f0-ee11-904c-0022489fd083,Montefiore Investment,Full Member,Paris,France,"28, rue Bayard",,75008,,+33158186870,www.montefiore.fr,GP - Independent (no parent),,Growth; Mid market buyout (€15m-€150m equity),Business Products and Services; Consumer Goods and Services;  Tourism and Leisure,"Founded in 2005, Montefiore Investment is the leading investor in French service companies. In less than 10 years, the firm has demonstrated its ability to uniquely turn French service SMEs into real European ""champions"", delivering superior value to its investors. Montefiore Investment is managed by Eric Bismuth, Daniel Elalouf and Jean-Marc Espalioux and has 500 million of equity under management.",France;,[]
143d8b17-e1f0-ee11-904c-0022489fd083,ODDO BHF Asset Management,Full Member,Paris,France,"12, boulevard de la Madeleine",,75009,,+33144514976,www.am.oddo-bhf.com,LP - Fund of funds; OT - Other,,Distressed / Rescue / Turnaround; Generalist; Growth; Infrastructure; Large buyout (€150m-€300m equity); Mega buyout (>€300m equity); Mezzanine; Mid market buyout (€15m-€150m equity); Secondary Stage (Secondary direct deals); Small buyout (<€15m equity); Start-up,All Industry Sectors,"ODDO BHF Private Equity is a management company dedicated to private equity and accredited AIFM by the AMF. The company offers institutional investors primary and secondary funds of funds. ODDO BHF Private Equity has ca. €2bn under management.
The fund of funds team invests globally across all sub-sectors of the asset class. It has committed to more than 250 underlying funds over the last 15 years, representing close to 250 GPs.
ODDO BHF Private Equity is a signatory of the UN PRI.",Central America and the Caribbean; Australia - New Zealand; China; South America; USA; Europe; Other; Emerging markets,"[{""name"":""ODDO BHF Private Equity – Artificial Intelligence Capital Fund"",""capital"":""165197000"",""vintageYear"":null},{""name"":""ODDO BHF Private Equity - Fund of Funds"",""capital"":""2000000000"",""vintageYear"":null}]"
43298b17-e1f0-ee11-904c-0022489fd083,PAI Partners,Full Member,Paris,France,23 rue de la Paix,,75002,,+33143166300,www.paipartners.com,GP - Independent (no parent),,Large buyout (€150m-€300m equity); Mega buyout (>€300m equity); Mid market buyout (€15m-€150m equity),,"PAI Partners is a pre-eminent private equity firm investing in market-leading companies across the globe. The Firm has c. €30 billion of assets under management and, since 1994, has completed over 100 investments in 12 countries and realised more than €33 billion in proceeds from c. 70 exits.

PAI has built an outstanding track record through partnering with ambitious management teams where its unique perspective, unrivalled sector experience, and long-term vision enable companies to pursue their full potential – and push beyond. Learn more at www.paipartners.com.",USA; Europe;,[]
932900cf-999a-ef11-8a6a-002248a3998a,Pergam,Full Member,Paris,France,28 rue Bayard,,75008,,+32153577200,www.pergam.net,GP - Independent (no parent),850000000,Growth; Mid market buyout (€15m-€150m equity); Small buyout (<€15m equity),"Agriculture; Business Products and Services; Chemicals and Materials; Construction; Consumer Goods and Services; Energy and Environment; Infrastructure; Real Estate; Transportation; ; All Industry Sectors; ICT (Communications, Computer and Electronics); Financial and Insurance Activities; Biotech and Healthcare","PERGAM is an independent asset management company founded in 2001. The company manages listed and unlisted
assets on behalf of institutional and UHNWI clients. The private equity activity is positioned on Growth & Buyout in
insdustrial and hospitality sector throught dedicated fund, and multi-sector in a co-investment strategy. Pergam
launches by end of 2024 a dedicated strategy to the world of listed private equity with ambition to become the a
benchmark partner for issuers in the development of this specific asset class in France and adjacent market.",USA; Europe;,[]
567ec7a1-e1f0-ee11-904c-0022489fd083,Quadrille Capital,Full Member,Paris,France,"16, Place de la Madeleine",,75008,,+33179742340,www.quadrillecapital.com,GP - Independent (no parent); LP - Fund of funds,,Growth; Secondary Stage (Secondary direct deals),"Business Products and Services; Consumer Goods and Services; ICT (Communications, Computer and Electronics); Financial and Insurance Activities; Biotech and Healthcare","Founded in 2001, Quadrille is an independent investment manager providing global coverage of Venture Capital and Growth Equity.
We have supported high-growth companies in Europe, the United States and Asia for more than 20 years.
Quadrille currently manages €1.8Bn out of Paris, New York and San Francisco on behalf of institutions and families, primarily in Europe, the United Kingdom and Middle East.",Europe; USA;,"[{""name"":""Quadrille Technologies V Companies"",""capital"":"""",""vintageYear"":""2022""}]"
dff01531-d40e-f011-9989-000d3ab2579a,Reed Management SAS,Full Member,Paris,France,"15, rue Soufflot",,75005,,+33677118188,,GP - Bank subsidiary; GP - Infrastructure,309500000,Growth; Infrastructure,"Energy and Environment; Infrastructure Water, Waste (recycling, circular economy), Digital","Reed’s vision is founded on innovation in infrastructure. 
We invest with a view to scaling up assets and companies across Europe’s Energy, Waste, Water and Digital sectors, accelerating their growth to shape tomorrow’s infrastructure. 
Our Infrastructure Private Equity approach targets financial performance as well as impact. Sustainability and decarbonisation are key drivers of strategic and economic value. 
Reed benefits from a dedicated team of 8 investment professionals who have invested €5bn together in the past. We bring industrial expertise, technological know-how, and proven infrastructure credentials, with the aim of driving the next industrial shift of Europe’s infrastructure.
With more than €400 million committed and a target of €1 billion, Reed is building the new landmark player it aims to embody.",Europe; Austria; Germany; Switzerland; France & Benelux; Belgium; France; Netherlands (the); Denmark; Finland; Norway; Sweden; Italy; Portugal; Spain; UK & Ireland; DACH; Nordics; United Kingdom; Japan; Singapore;,[]
cf83c7a1-e1f0-ee11-904c-0022489fd083,Revaia,Full Member,Paris,France,4 rue du Commandant Rivière,,75008,,,www.revaia.com,GP - Independent (no parent),,Growth,; All Industry Sectors TECH,"Revaia is a leading technology investor, partnering with mission-driven entrepreneurs with global ambitions and sustainable leadership. With the support of major institutions, such as the European Investment Fund, Revaia helps these growth-stage companies navigate their entire life cycle from their first round of growth capital to exit. Revaia builds bridges between venture, private equity, and public markets and is a supportive sparring partner for entrepreneurs who are working to transform the world for the better. With offices in Paris, London, Munich and Berlin and presence in North America, its diverse team brings hands-on expertise and unique go-to-market, AI, product and ESG know-how to the most promising technology scale-ups. Revaia is very proud to be supporting companies such as Acorns, Aircall, Ampeco, Coralogix, Deepki, Definely, Fasst, Frontify, Hublo, Mews, Planity, Sekoia.io, and Welcome to the Jungle.",Israel; Europe; USA;,"[{""name"":""Revaia Growth II"",""capital"":""250000000"",""vintageYear"":""2024""},{""name"":""Revaia Growth I"",""capital"":""250000000"",""vintageYear"":""2019""}]"
1db39341-e1f0-ee11-904c-0022489fd083,Sagard SAS,Full Member,Paris,France,49-51 avenue George V,,75008,,+33153833000,www.sagard.com,GP - Independent (no parent),,Growth; Large buyout (€150m-€300m equity); Mid market buyout (€15m-€150m equity); Secondary Stage (Secondary direct deals),All Industry Sectors,"Sagard SAS is the Management Company of the LBO funds listed above. It has been founded in 2002 by its Canadian Sponsor, Power Corporation of Canada. Sagard invests in Mid sized companies with registered offices located in French speaking countries. Equity commitments vary from €50M to €120M per investment.",Switzerland; Belgium; France; Italy;,[]
da1f8c47-e1f0-ee11-904c-0022489fd083,Serena Capital,Full Member,Paris,France,21 rue Auber,,75009,Ile-de-France,+33177373030,www.serena.vc,GP - Independent (no parent),,Generalist; Growth; Infrastructure; Seed; Start-up,Energy and Environment; Infrastructure Artificial Intelligence (Infra and Applied),"Serena is a leading independent European VC fund partnering with entrepreneurs who build a better world through innovation and technology.
As a mission-driven firm with €1 billion raised, Serena invests with a long-term view, backing exceptional companies from inception to global scale in all sectors undergoing profound technological transformation (AI, Energy transition, Deeptech, Impact).
Built on entrepreneurial DNA, Serena operates through agile, fast-moving teams that combine operational experience, business acumen, and sector expertise.
Its value-add platform, all-in-one and the largest in Europe, gives founders the strategic and operational leverage to build enduring category leaders.
Its success stories include Dataiku, Malt, The Fork, Electra, Descartes Underwriting, and wecasa.",Europe; United Kingdom;,[]
a0ddbfa7-e1f0-ee11-904c-0022489fd083,Seven2,Full Member,Paris,France,1 rue Paul Cézanne,,75008,,+33153650100,www.seven2.eu,GP - Independent (no parent),,Large buyout (€150m-€300m equity); Mid market buyout (€15m-€150m equity),"Business Products and Services; Consumer Goods and Services; Energy and Environment; ICT (Communications, Computer and Electronics); Financial and Insurance Activities","Seven2 (formerly Apax Partners sas) is one of the leading private equity firms in Europe. With 50 years of experience, Seven2 works with companies over the long term to make them leaders in their sector. The funds managed and advised by Seven2 amount to c.€5 billion. These funds invest in high-growth SMEs and SMIs in four sectors of specialisation: Tech & Telecom, Services, Health and Consumer Goods.",UK & Ireland; France & Benelux; Nordics; Southern Europe; DACH;,[]
45328b17-e1f0-ee11-904c-0022489fd083,SIPAREX,Full Member,Paris,France,5 Rue Feydeau,,75002,,+33153930220,www.siparex.com,GP - Independent (no parent),4300000000,Growth; Mezzanine; Mid market buyout (€15m-€150m equity); Other early stage; Small buyout (<€15m equity); Start-up,All Industry Sectors,"Siparex Group, an independent French specialist in private equity, has €4.3bn of capital under management. Siparex enjoys substantial organic growth, and has carried out significant acquisitions. The group works to help companies grow and transform. From start-ups to ISEs, it finances and provides support for great entrepreneurial adventures thanks to its different business lines: Private Equity (TiLT, Entrepreneurs, Midcap, ETI), Venture Capital (Xange), and Private Debt (Mezzanine).
The Group can count on its significant presence across the country and abroad, with 6 offices in France (Paris, Lyon, Nantes, Lille, Strasbourg, and Toulouse), 3 in Europe (Berlin, Brussels, and Milan), and partnerships in Africa and North America.",Belgium; Italy; Canada; France; Germany;,"[{""name"":""SIPAREX ETI 5"",""capital"":""500000000"",""vintageYear"":""2021""},{""name"":""SIPAREX MIDCAP 4"",""capital"":""310000000"",""vintageYear"":""2023""},{""name"":""TiLT Capital Fund 1"",""capital"":""340000000"",""vintageYear"":""2022""}]"
